id,project_id,name,image,requires_address,description,delivery_date,available,amount,post_modified,post_date,created_at,updated_at,,,,,,,
5153,515,100,,NULL,We will add your first name in one of the stories kids are learning to write with code.,NULL,NULL,100,NULL,NULL,2019-06-12 23:13:42,2019-06-12 23:13:42,,,,,,,
5160,516,25,NULL,NULL,A video thank you from the AGUILA Men of Honor.,NULL,NULL,25,NULL,NULL,2019-06-12 23:13:42,2019-06-12 23:13:42,,,,,,,
5161,516,50,NULL,NULL,Thank you Video from AGUILA Men of Honor and Coffee Mug with Logo,NULL,NULL,50,NULL,NULL,2019-06-12 23:13:42,2019-06-12 23:13:42,,,,,,,
5162,516,100,NULL,NULL,"Thank you video from AGUILA Men of Honor, Coffee mug with Logo and AGUILA Pennant",NULL,NULL,100,NULL,NULL,2019-06-12 23:13:42,2019-06-12 23:13:42,,,,,,,
5163,516,200,NULL,NULL,"Thank you video from AGUILA Men of Honor, Coffee mug with Logo, AGUILA Pennant, T-Shirt",NULL,NULL,200,NULL,NULL,2019-06-12 23:13:42,2019-06-12 23:13:42,,,,,,,
5170,517,25,NULL,NULL,"Our eternal gratitude goes to every donor, big or small! You will receive a personal email from a 12+ staff member.",NULL,NULL,25,NULL,NULL,2019-06-12 23:13:42,2019-06-12 23:13:42,,,,,,,
5171,517,50,NULL,NULL,A handwritten card of appreciation for your gift!,NULL,NULL,50,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
5172,517,75,NULL,NULL,"Your new favorite mug, designed for cozy cups of coffee. Features our logo and motto, #believe #act #inspire. Limited number available.",NULL,NULL,75,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
5173,517,100,NULL,NULL,A note of appreciation on our Facebook page,NULL,NULL,100,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
5174,517,10,NULL,NULL,"Our gratitude goes out to every donor, big or small! You will receive a personal email from a 12+ staff member.",NULL,NULL,10,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
5175,517,,NULL,NULL,,NULL,NULL,,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
5180,518,75,NULL,NULL,Donors will receive a commemorative Youth Law Academy power pen!,NULL,NULL,75,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
5210,521,5,NULL,NULL,Beautiful color postcard keepsake with mural design,NULL,NULL,5,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
5211,521,25,NULL,NULL,A quality custom ink pen with the Raices Culturales imprinted logo,NULL,NULL,25,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
5212,521,75,NULL,NULL,A white coffee mug with the Raices logo on one side and the mural design on the other.,NULL,NULL,75,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43070,4307,100,NULL,NULL,A wonderful SLI T-Shirt and sticker in exchange for your generous donation,NULL,NULL,100,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43071,4307,200,NULL,NULL,A beautiful SLI coffee mug to enjoy your morning newspaper or cafe con leche,NULL,NULL,200,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43072,4307,250,NULL,NULL,Enjoy a Skype meeting with SLI Mentees to learn more about their experience in SLI,NULL,NULL,250,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43073,4307,500,NULL,NULL,Attend and receive recognition at SLI's culminating graduation event,NULL,NULL,500,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43074,4307,1000,NULL,NULL,Dine with SLI scholarship recipients as they share their SLI experiences,NULL,NULL,1000,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43075,4307,2500,NULL,NULL,You will be featured with other SLI Hall of Fame Donors,NULL,NULL,2500,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43320,4332,25,NULL,NULL,Hear directly from HPGM students!,NULL,NULL,25,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43321,4332,50,NULL,NULL,Pen with HPGM logo,NULL,NULL,50,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43322,4332,100,NULL,NULL,All HPGM members will know you contributed to our program!,NULL,NULL,100,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43323,4332,200,NULL,NULL,T-shirt with HPGM logo,NULL,NULL,200,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43324,4332,500,NULL,NULL,HPGM Professional of the Month feature!,NULL,NULL,500,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43325,4332,1000,NULL,NULL,Two tickets to the 2015 HPGM Annual Meeting,NULL,NULL,1000,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43326,4332,5000,NULL,NULL,Two tickets to the 2016 HPGM Five Star Gala,NULL,NULL,5000,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43410,4341,,NULL,NULL,,NULL,NULL,,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43860,4386,5,NULL,NULL,Agradecimiento general electrónico.,NULL,NULL,5,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43861,4386,15,NULL,NULL,Agradecimiento personalizado electrónico.	,NULL,NULL,15,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43862,4386,25,NULL,NULL,Agradecimiento personalizado electrónico y envío de caso de profesor/a en la zona beneficiada.,NULL,NULL,25,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43863,4386,50,NULL,NULL,"Agradecimiento personalizado electrónico, envío de caso de profesor/a y envío de caso de alumna/o en la zona beneficiada.",NULL,NULL,50,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43864,4386,100,NULL,NULL,Carta física personalizada con testimonio de profesor/a beneficiado,NULL,NULL,100,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43865,4386,288,NULL,NULL,Logramos una beca para un profesor/a.,NULL,NULL,288,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43866,4386,9750,NULL,NULL,Tenemos 29 becas para profesores.,NULL,NULL,9750,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43867,4386,19500,NULL,NULL,Tenemos 58 becas para profesores.,NULL,NULL,19500,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43868,4386,39000,NULL,NULL,¡Logramos las 117 becas para profesores!,NULL,NULL,39000,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43990,4399,1,,NULL,Recibirás una carta de agradecimiento personalizada,NULL,NULL,1,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43991,4399,20,,NULL,"Recibiras una postal electrónica en agradeciiento, con un saludo personalizado.",NULL,NULL,20,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43992,4399,40,,NULL,Recibiras un video con la obra de teatro / grupo de musica que desarrollaremos en los talleres,NULL,NULL,40,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
43993,4399,500,,NULL,Recibirás una playera impresa con el motivo de la campaña,NULL,NULL,500,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55280,5528,25,NULL,NULL,We are grateful for your generous donation of any size. Donors will receive a handwritten thank you note signed by staff and community members.,NULL,NULL,25,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55281,5528,75,NULL,NULL,For a $75 donation we will send you Street Level Health Project's \Celebrating Community,Hope,"and Dreams\"" poster","which was designed by a local artist. You will also receive a handwritten thank you note signed by staff and community members.""",NULL,NULL,75,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,
55282,5528,125,NULL,NULL,"For your generous donation of $125 or more, we will send you your very own, official Street Level Health Project T-Shirt! This comfortable 100% cotton black t-shirt has Street Level's bright yellow logo printed on the front. The logo shows an Oakland skyline with a path to Street Level Health Project, translated with the Spanish phrase, \salud para todos\"" -- \""health for everyone.\""""",NULL,NULL,125,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55300,5530,10,NULL,NULL,,NULL,NULL,10,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55301,5530,25,NULL,NULL,The poster includes the poem of Fruits of War by Marvin Novoa.,NULL,NULL,25,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55302,5530,50,NULL,NULL,Homies Unidos T-Shirt includes our logo.,NULL,NULL,50,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55303,5530,75,NULL,NULL,Homies Unidos Travel Coffee Mug will include our logo.,NULL,NULL,75,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55304,5530,100,NULL,NULL,"This documentary follows the life experiences of AlexSanchez, Victor García, William Huezo, and Marvin Novoa with the Salvadoran Civil War.  Immigration to Los Angeles, California and deportation back to El Salvador.They tell the story of their involvement with the 18th Street and Mara Salvatrucha (MS-13) street gangs, and their road to redemption.",NULL,NULL,100,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55305,5530,1000,NULL,NULL,You will enjoy a wonderful evening  with Alex Sanchez and a Joven Noble Youth who would share with you their experiences.,NULL,NULL,1000,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55306,5530,4000,NULL,NULL,"Enjoy an evening with some good Salvadoran food, share stories with a guest. Bring three guest to our gala dinner and enjoy a heartfelt event.",NULL,NULL,4000,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55307,5530,50,NULL,,"	
Homies Unidos Travel Coffee Mug will include our logo.",,,50,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55308,5530,100,NULL,,"	
This documentary follows the life experiences of AlexSanchez, Victor García, William Huezo, and Marvin Novoa with the Salvadoran Civil War. Immigration to Los Angeles, California and deportation back to El Salvador.They tell the story of their involvement with the 18th Street and Mara Salvatrucha (MS-13) street gangs, and their road to redemption.",,,100,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55330,5533,25,NULL,NULL,You will receive a personalized email as well as a mailed letter signed by our Development Coordinator.,NULL,NULL,25,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55331,5533,50,NULL,NULL,"You will receive a personalized email, a mailed letter signed by our Development Coordinator, and a shout-out on our Facebook and Twitter accounts.",NULL,NULL,50,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55332,5533,100,NULL,NULL,"You will receive a personalized email, a hand-written letter signed by our Executive Director Jose Artiga, a Shout-Out on both Twitter and Facebook, and a personal phone call by our Executive Director.",NULL,NULL,100,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55333,5533,250,NULL,NULL,"You will receive a personalized email, a hand-written letter signed by our Executive Director Jose Artiga, a Shout-Out on both Twitter and Facebook, and a face-to-face Skype meeting with our Executive Director.",NULL,NULL,250,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55334,5533,500,NULL,NULL,"You will receive a personalized email, a hand-written letter signed by our Executive Director Jose Artiga, a Shout-Out on both Twitter and Facebook,  a face-to-face Skype meeting with our Executive Director, and a framed photo of a project participant.",NULL,NULL,500,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55340,5534,10,NULL,NULL,GIF of NSNP Youth and Staff thanking you for your donation,NULL,NULL,10,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55341,5534,50,NULL,NULL,Mp3 by NSNP youth hip-hop artist Blvck Nebula and the thank you GIF.,NULL,NULL,50,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55342,5534,100,NULL,NULL,T-Shirt designed and printed by NSNP youth program participants,NULL,NULL,100,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55343,5534,250,NULL,NULL,"Thank you for supporting youth art! You will receive two buttons with original youth created designs, original music by Blvck Nebula, and a T-Shirt.",NULL,NULL,250,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55344,5534,500,NULL,NULL,"We'd love to celebrate with you and will give you 2 tickets to our annual Festival de la Cosecha. You will also receive the GIF, Original Hip-Hop Music, buttons, and T-Shirt.",NULL,NULL,500,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55345,5534,1000,NULL,NULL,"We will work with you to name the greenhouse and host you for a intimate dedication ceremony and lunch once the Greenhouse is complete. You will also receive the GIF, Original Hip-Hop Music, 2 tickets to Festival de la Cosecha, and T-Shirt.",NULL,NULL,1000,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55350,5535,99,NULL,NULL,PAHO Foundation Magnet,NULL,NULL,99,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55351,5535,165,NULL,NULL,PAHO Foundation Magnet & Water Bottle,NULL,NULL,165,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55352,5535,330,NULL,NULL,PAHO Foundation Magnet & Water Bottle & T-Shirt,NULL,NULL,330,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55353,5535,33,NULL,NULL,Thank-You Email,NULL,NULL,33,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55354,5535,1000,NULL,NULL,"All perks mentioned above, in addition to: 1) Thank you letter from the President, 2) Email from Program Director with updates, 3) Listed on www.pahofoundation.org  at the Afiliado level.",NULL,NULL,1000,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
55860,5586,,NULL,NULL,,NULL,NULL,,NULL,NULL,2019-06-12 23:11:37,2019-06-12 23:11:37,,,,,,,
56030,5603,5,NULL,NULL,"For your contribution , your name will be mentioned in our social networks and will appear in our list of contributors both the project and the institution",NULL,NULL,5,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
56031,5603,20,NULL,NULL,You will receive a personalized greeting card and a souvenir for supporting our cause,NULL,NULL,20,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
56032,5603,50,NULL,NULL,You will receive a T-shirt with our logo and our ¡gracias!,NULL,NULL,50,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
56033,5603,100,NULL,NULL,A combination of all of the other perks and a handiwork with photos and handwritten notes of the beneficiaries of their contribution,NULL,NULL,100,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
56034,5603,,NULL,NULL,,NULL,NULL,,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
56240,5624,10,NULL,NULL,"Join Tambien, The GrowHaus' monthly giving members for workshop discounts, special event invitations, and more.",NULL,NULL,10,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
56241,5624,,NULL,NULL,,NULL,NULL,,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
56300,5630,,,NULL,,NULL,NULL,,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
56690,5669,20,NULL,NULL,"The first book written by Pathways' students. Stories and poems about their lives are told from their perspectives, with their voices.",NULL,NULL,20,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
56760,5676,10,,NULL,,NULL,NULL,10,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
56761,5676,50,,NULL,,NULL,NULL,50,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
56762,5676,25,,NULL,,NULL,NULL,25,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
56763,5676,100,,NULL,"Hair, nails and make-up.",NULL,NULL,100,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
56764,5676,,,NULL,,NULL,NULL,,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
57110,5711,,,NULL,,NULL,NULL,,NULL,NULL,2019-06-12 23:11:37,2019-06-12 23:11:37,,,,,,,
57111,5711,500,,NULL,,NULL,NULL,500,NULL,NULL,2019-06-12 23:11:37,2019-06-12 23:11:37,,,,,,,
57112,5711,25,,NULL,,NULL,NULL,25,NULL,NULL,2019-06-12 23:11:37,2019-06-12 23:11:37,,,,,,,
57113,5711,2,,NULL,,NULL,NULL,2,NULL,NULL,2019-06-12 23:11:37,2019-06-12 23:11:37,,,,,,,
57114,5711,500,9042,NULL,picture though,NULL,NULL,500,NULL,NULL,2019-06-12 23:11:37,2019-06-12 23:11:37,,,,,,,
58350,5835,0,NULL,NULL,Get added to our list of defenders.  Defend the dreams of so many immigrants to live and thrive.,NULL,NULL,0,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
58351,5835,,NULL,NULL,,NULL,NULL,,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
58880,5888,1000,,NULL,"Will educate 200 workers and provide each with a goodie bag containing a bottle of water, business cards, brochures, and legal resources list.  Donors will have their names listed in the FLAP newsletter.",NULL,NULL,1000,NULL,NULL,2019-06-12 23:14:17,2019-06-12 23:14:17,,,,,,,
58881,5888,500,,NULL,"Will educate 100 workers and provide each with a goodie bag containing a bottle of water, business cards, brochures, and legal resources list. Donors will have their names listed in the FLAP newsletter.",NULL,NULL,500,NULL,NULL,2019-06-12 23:14:17,2019-06-12 23:14:17,,,,,,,
58882,5888,100,,NULL,"Will educate 20 workers and provide each with a goodie bag containing a bottle of water, business cards, brochures, and legal resources list. Donors will have their names listed in the FLAP newsletter.",NULL,NULL,100,NULL,NULL,2019-06-12 23:14:17,2019-06-12 23:14:17,,,,,,,
58883,5888,50,,NULL,"Will educate 10 workers and provide each with a goodie bag containing a bottle of water, business cards, brochures, and legal resources list. Donors will have their names listed in the FLAP newsletter.",NULL,NULL,50,NULL,NULL,2019-06-12 23:14:17,2019-06-12 23:14:17,,,,,,,
58884,5888,25,,NULL,"Will educate 5 workers and provide each with a goodie bag containing a bottle of water, business cards, brochures, and legal resources list. Donors will have their names listed in the FLAP newsletter.",NULL,NULL,25,NULL,NULL,2019-06-12 23:14:17,2019-06-12 23:14:17,,,,,,,
58885,5888,10,,NULL,"Will educate 2 workers and provide each with a goodie bag containing a bottle of water, business cards, brochures, and legal resources list. Donors will have their names listed in the FLAP newsletter.",NULL,NULL,10,NULL,NULL,2019-06-12 23:14:17,2019-06-12 23:14:17,,,,,,,
58886,5888,,,NULL,,NULL,NULL,,NULL,NULL,2019-06-12 23:14:17,2019-06-12 23:14:17,,,,,,,
59280,5928,25,NULL,NULL,A thank you letter signed by our Executive Director and a framed photograph taken by one of our Latino en Extasis youth through the Kids with Camera Project. A project that enabled our youth to take photographs of the San Francisco Mission District as they see it.,NULL,NULL,25,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
59281,5928,5,NULL,NULL,A thank you letter signed by our Executive Director,NULL,NULL,5,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
59290,5929,,NULL,NULL,,NULL,NULL,,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
59690,5969,30,NULL,NULL,Tu donativo cubrirá los gastos para que un niño pueda ir al paseo que ASAC organiza.,NULL,NULL,30,NULL,NULL,2019-06-12 23:13:43,2019-06-12 23:13:43,,,,,,,
