id,project_id,name,tax_id,address,created_at,updated_at,,,,,,,
627,23035,Juntodos by Fundacion Gloria Kriete ,0,"Torre Futura, Nivel 14, Local 14-2, Colonia Escalón ",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
628,23039,Juntodos by Fundacion Gloria Kriete ,0,"Torre Futura, Nivel 14, Local 14-2, Colonia Escalón ",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
629,23050,Juntodos by Fundación Gloria Kriete ,0,"Torre Futura, Nivel 14, Local 14-2, Colonia Escalón ",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
630,23058,Anti-Recidivism Coalition (ARC),46-2140916,"448 S Hill Street, Suite 908",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
631,22914,Good Neighbors RD,430096644,"calle primavera 6, Los Jardines, Distrito Nacional, Santo Domingo, Rep. Dominicana",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
632,20535,Santa Cruz Community Ventures,Santa Cruz Community Ventures,324 Front Street,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
633,22534,Padre Jose Marchetti A.C.,PJM9406111R2,"Constantino 251 Colonia Vallejo, Delegación Gustavo A. Madero ",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
634,21569,El Pozo de Vida,45-3459007,910 W 17th Street Suite B Santa Ana CA  92706,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
635,23162,Latinitas,77-0603754,4926 E. Cesar Chavez St.,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
636,23267,SEO Scholars San Francisco,13-2578670,"2030 Harrison Street, 3rd Floor, SF, CA 94122",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
637,21804,Fundación Calleja ,6141212121082,"59 Avenida Sur y calle El Progreso N° 2934, San Salvador ",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
638,23306,United We Dream,46-2216565,"1900 L St NW, Suite 900, Washington, DC 20036",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
639,21899,"Calpulli Mexican Dance Company, Inc.",20-0642440,"2512 77th St., East Elmhurst, NY 11370",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
640,20012,Asociación Generando,29584,"2 calle 7-17 zona 04 Chimaltenango, Guatemala",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
641,21950,COMITE DE PARTICIPACION CIUDADANA PARA LA TRANSPARENCIA A.C,CPC111116AL4,SM 2A MZA 11 LOTE 20 CALLE CEREZA 1 Entre Calle: AVENIDA BONAMPAK Y Calle: AVENIDA NADER,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
642,23848,The Savila Collaborative d.b.a. Centro Savila,46-0667855,"1317 Isleta Blvd. SW, Albuquerque, NM 87105",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
643,10575,El Centro AMISTAD,47-0864016,"2222 14th Street Boulder, CO 80302",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
644,22388,The Mexican Museum,23-7517504,"2 Marina Blvd, Fort Mason Bldg D, San Francisco, CA",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
645,23340,Fundación de Apoyo Familiar (FUNDAFAM),0614-190404-107-0,"Col. Bonanza, 7a Calle Poniente y Pje 1, casa 18, Ayutuxtepeque, San Salvador, El Salvador, Centro América",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
646,24907,Kids' Vision,35-2513712,"355 Portola Road, Portola Valley, CA 94028",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
647,25194,Mentor Peru,20600728220,"Calle Roca del Castillo 319, Apt 703, Las Lomas de la Molina, Lima 12, PERU",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
648,25608,Juntodos by Fundacion Gloria de Kriete ,0,"Torre Futura, Nivel 14, Local 14-2, Colonia Escalón ",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
649,25611,Juntodos by Fundacion Gloria de Kriete ,0,"Torre Futura, Nivel 14, Local 14-2, Colonia Escalón ",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
650,25617,Juntodos by Fundacion Gloria de Kriete ,0,"Torre Futura, Nivel 14, Local 14-2, Colonia Escalón ",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
651,25688,Fundación Gloria de Kriete ,0,"Torre Futura, Nivel 14, Local 14-2, Colonia Escalón ",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
652,25928,Proyecto Alfa Centro Psicologico para Adicciones A.C.,PAC1010016P9,"lerma 1712 col.Mitras Centro, Monterrey, N.L",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
653,23904,"Posibilidad, Inc.",46-406-8775,"803 Bross Street, Longmont CO 80501",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
654,26510,Fundación por una Colombia Futura,830513871-1,"Calle 46 #40-54, Bucaramanga, Santander, Colombia",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
655,26543,Fundación Manuel y Concha Ralda ,1823692-8,Avenida Hincapié 18-05 Hangar i-1 zona 13 Ciudad de Guatemala ,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
656,27579,Fundación para el Ecodesarrollo y la Conservación (FUNDAECO) ,NIT. 565896-9,25 calle 2-39 zona 1,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
657,27587,Asociacion Juvenil Canton Los Amates ,0511-030216-101-0,"carretera a comasagua, km. 10.5 canton los amates, santa tecla la libertad , el salvador ",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
658,27881,Coalition to Abolish Slavery & Trafficking (CAST),10-0008533,"5042 Wilshire Blvd, Suite 586, Los Angeles, CA 90036",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
659,27259,Doctors of the World USA,35-242-6718,"222 Broadway, Floor 19, New York, NY, 10038",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
660,27891,Women's Justice Initiative,30-0681223,"A-625, PO Box 669004 Miami Springs, FL 33266",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
661,27604,Chicana Latina Foundation,94-2923423,"1419 Burlingame Avenue, Burlingame, CA 94010",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
662,27739,Red Nacional de Refugios A.C.,RNR041103R99,"Rodriguez Saro 127 Mezanine, Col. Del Valle, Del. Benito Juárez, C.P. 03100, Ciudad de México",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
663,27656,COLECTIVA ACTORAS DE CAMBIO,6656425-5,"5ta. calle 0-56 zona 1, ciudad de Guatemala",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
664,27910,A Safe Place,36-3032700,www.asafeplaceforhelp.org,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
665,28029,Polo Hubes International Foundation - San Andrés Colombia,"Número de Identificación: G-39,488  -  NIT: 900959215 - 8",Direcciones: Avenida Providencia # 2-13 Edificio Casa Del Mar; Oficina 07; Segundo piso,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
666,28316,"Posibilidad, Inc.",46-4068775,"803 Bross Street, Longmont, CO 80501",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
667,28400,SAVEMAPE ,20525198023,Jr. Manuel Piqueras 148 101 Torres de Limatambo San Borja,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
668,28488,Juntodos - FGK,0,"Piso 14 Torre Futura, Colonia Escalon, San Salvador, El Salvador ",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
669,28491,Juntodos - FGK,0,"Piso 14 Torre Futura, Colonia Escalon, San Salvador, El Salvador ",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
670,28492,Juntodos - FGK,0,"Piso 14 Torre Futura, Colonia Escalon, San Salvador, El Salvador ",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
671,28495,Juntodos - FGK,0,"Piso 14 Torre Futura, Colonia Escalon, San Salvador, El Salvador ",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
672,28498,Juntodos - FGK,0,"Piso 14 Torre Futura, Colonia Escalon, San Salvador, El Salvador ",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
673,28500,Juntodos - FGK,0,"Piso 14 Torre Futura, Colonia Escalon, San Salvador, El Salvador ",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
674,28473,Fundación de Apoyo Infantil Guanajuato A.C.,FAI9211094Y9,"Hidalgo No. 13 Centro, San Miguel de Allende. Guanajuato. México.",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
675,28554,Fondo Centroamericano de Mujeres,Acta constitutiva FCAM,"De la Rotonda El Güegüense, 4 cuadras al oeste, 1 cuadra al norte. Managua, Nicaragua",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
676,28557,Los Pilares de la Familia AC,PLF1301249Q0,"Av. Lomas Verdes No.67B, Col. Santiago Occipaco, Naucalpan, Edo. de Méx., C.P. 53250",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
677,28738,New Mexico Immigrant Law Center,27-3303237,"625 Silver Ave SW, Albuquerque, NM 87104",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
678,29000,Immigrant Law Center of Minnesota,410909036,"450 North Syndicate St, Suite 200, St. Paul, MN 55104",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
679,28879,Farmworker Justice,52-1196708,"1126 16th St., NW, Suite 270, Washington, D.C. 20036",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
680,29023,Community Legal Services in East Palo Alto,22-3866910,"1861 Bay Road East Palo Alto, CA 94303",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
681,28877,Central Mexico Youth Fund,46-2250275,"3062 Summit Sky Blvd, Eugene, OR 97405",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
682,29007,Alianza Americas,34-2066826,Alianza Americas,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
683,29103,"Niños en Alegría, A.C.",76163,Carretera Federal México-Toluca 5631 int. 229 Col. Cuajimalpa Delg Cuajimalpa de Morelos CP 05500 CDMX,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
684,29552,Fundacion Gloria de Kriete ,0,"Torre Futura Nivel 14, San Salvador ",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
685,28669,East Bay Sanctuary Covenant (please specify that funds are for OLAS),94-3249753,"P.O. Box 4670, Berkeley CA 94704",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
686,29829,TRANSPLANTE Y VIDA IAP,AHP8503111P1,"Amsterdam 115 Piso 9,Col. Hipódromo Condesa, México D.F.",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
687,29972,"CONTRA LA TRATA DE PERSONAS, AGAPE, AC",na,Versalles 35 Villa Verdun CP 01810 CDMX ,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
688,29934,"Instituto para las Mujeres en la Migración, A.C.",XX,"Avenida México 188, Colonia Del Carmen. Delegación CoyoacánC.P. 04100",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
689,30168,Fundación Mexicana de Prevención y Salud Materna A.C. (Mujer México) ,FMP120529BY8,"CAMINO ACOZAC, MANZANA 17 LOTE 26 CASA 3314, GEOVILLAS DE JESUS MARIA, IXTAPALUCA, MEXICO",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
690,30243,"Centro de Estudios en Cooperación Internacional y Gestión Publica, A.C. ",CEC0412086I9,"ROSAL 14 INT. 9, Col. San Pedro Martir, Tlalpan. México D.F.",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
691,30058,Project Concern International,95-2248462,"5151 Murphy Canyon Road, Suite 300, San Diego, CA 92123",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
692,30164,FUNDACION TE TENGO EN CUENTA,0,"Casa 46-R, Calle Vienna, Campo Limbert, Juan Diaz, Panama, Av 3 Sur, Panamá",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
693,30106,Homies Unidos Inc.,95-4740768,2105 Beverly Blvd Ste. 203 Los Angeles CA 90057,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
694,29637,Formación y Capacitación A.C.,4545,"Julio M. Corzo #33, Barrio Santa Lucía. San Cristóbal De Las Casas. Código Postal 29250",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
695,30442,Asociacion Juvenil Canton Los Amates ,0511-030216-101-0,"Calle a Comasagua KM. 10.5 Canton Los Amates, Santa Tecla, La LiBERTAD ",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
696,30480,Patrimonio Musical de la Nueva España,PMN1412188F3,"Vito Alessio Robles 41-101 Col- Hacienda de Guadalupe Chimalistac, Del. Alvaro Obregon, Mexico DF CP 01050",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
697,30570,Hispanics in Philanthropy,N/A,"414 13th Street, Suite 200",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
698,30610,Hispanics in Philanthropy,n/a,"414 13th Street, Suite 200",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
699,30729,Hispanics in Philanthropy ,0,amsterdam 115,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
700,30787,Recorriendo Millas Para Ti A. C.,29238,"Calzada San Martín No. 135 Int. A, San Martín La Quinta, cp. 29247, San Cristóbal de Las Casas, Chiapas, México",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
701,32050,SOCORRO ALPINO DE MEXICO AC,BRS660309598,MEXICO DF,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
702,32192,Centro de Capacitación Agropecuario y Forestal A.C.,CCA860729PJ7,Avenida Prolongación Vasco de Quiroga 4800 Lomas de Santa Fe Delegación Cuajimalpa C.P. 05300,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
703,30443,Asociación Civil Caritas de Barcelona,J410410205,CALLE PRINCIPAL CASA NRO S/N SECTOR CASCO CENTRAL BARCELONA ANZOATEGUI VENEZUELA ZONA POSTAL 6001,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
704,32470,Promotora Mexicana de Valores Deportivos A.C.,PMV120829R71,"Residencial Bancario Calle de la Enramada #422, Tampico, Tamaulipas, México",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
705,32608,ASOCIACION JUVENIL CANTON LOS AMATES ,0511-030216-101-0,Calle a comasagua km.10.5 Canton Los Amates Comasagua la libertad ,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
706,32652,Proyecto Matria,660641575,"31 Jimenez Sicardo, Caguas PR 00725",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
707,32653,PAHO Foundation,23-7072046,"2 Ravinia Drive NE, Suite 1540, Atlanta, GA 30346",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
708,32547,Asociación Puente ONG,"P. 17983 F. 17983, L1 sistema único de registro electrónico de personas jurídicas","23 avenida, 7-50, vista hermosa 1, zona 15, Edificio la Rotonda 3er nivel, ciudad de Guatemala",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
709,32724,Organización de Mujeres Santa Marta,1,santamartaamj@gmail.com,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
710,32384,GENDES A.C.,N/A,"Minatitlán 34, Roma Sur, Cuauhtémoc, CDMX",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
711,32760,Learning Spot Guatemala,8991868-1,20 avenida 0-04 zona 15 Vista Hermosa 2,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
712,32369,Hogar de Niños Fátima,3161574-0,"0 Calle 20-62 Zona 15 Vista Hermosa II Guatemala City, Guatemala, C.A. ",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
713,32831,"Fundación Ayúdame a Vivir, AYUVI",1648786-9,"9 Avenida 8-00 zona 11, Edificio UNOP, Nivel 3, Guatemala, 01011 Guatemala.",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
714,32712,Asociación Futuro Vivo,Asociación Futuro Vivo,1oma calle 21-97 V.H.3 Zona 15,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
715,32757,Instituto Centroamericano de Estudios Sociales y Desarrollo ,4024646-9,"40 Avenida 13-91 zona 5 , Jardines de la Asunción, Arco 4-7, Ciudad de Guatemala, Guatemala",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
716,32880,Fundación Desarrolla Guatemala para la Educación y Salud,009573897-5,"Blv. Vista Hermosa 25-19 Vista Hermosa 1 Zona 15, Edificio Multimédica Oficina 415",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
717,32996,Con tu ayuda sí A.C.,96757,"Calle Gitana lt 402 Mz 38 Colonia La Nopalera Tláhuac CDMX , C.P. 13220 México",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
718,33179,The Esperanza Education Fund,26-4035461,"PO Box 27507, Washington, DC 20038",2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
719,32926,Operación Sonrisa Guatemala,74480227,Paseo Cayala Edificio R8 Oficina 203,2019-06-12 23:15:00,2019-06-12 23:15:00,,,,,,,
720,33149,The Lower Eastside Girls Club,133942063,"101 Avenue D, New York, NY 10009",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
721,32919,Instituto Neurológico de Guatemala,519316-8,8a avenida 6-50 zona 11 - Ciudad de Guatemala,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
722,32772,ASOCIACIÓN AYUDA A NECESITADOS - ASAYNE,3002051120,"Casa María Auxiliadora, Barrio Don Bosco. San José, Costa Rica",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
723,33327,"VOCES MESOAMERICANAS, ACCION CON PUEBLOS MIGRANTES",VMA110402EE5,"Francisco Villa #10 Barrio de Fatima, San Cristóbal de Las Casas, Mexico. CP 29264",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
724,30697,Asociación AMA,"inscrita en el Registro de Personas Jurídicas del Ministerio de Gobernación de Guatemala bajo la partida trescientos ochenta y tres (383), folio trescientos ochenta y tres (383) del libro cinco (5) de Asociaciones Civiles","4a. Calle 5-09, zona 1, Barrio El Centro, Poptún, Petén, Guatemala, Centroamerica",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
725,33307,Agrupación Social de Mujeres para el Desarrollo Integral ASOMUJERDI,2117289500705,"Cantón Racantacaj Nahualá, Sololá, Guatemala",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
726,32979,FCAM,1,"Bolonia, Managua, Nicaragua.",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
727,30695,Cooperativa Mixta Juvenil,8019008166880,"Res. Buena Vista, Bloque 3 calle 3 caso #28 San Pedro Sula, Honduras, Centro America",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
728,32928,Glasswing International,7433541-3,16 calle 14-76 zona 13,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
729,33339,Plan Pais INC,45-4207724,"305 W 50th Street New York, NY 10019 United States",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
730,30707,Movimiento de jóvenes Nidia Espinoza,Movimiento de jóvenes Nidia Espinoza,"Matagalpa, de la ermita Guadalupe 1 cuadra 1/2 al sur",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
731,32385,Schools for the future,9702-040808-101-7,"Avenida Ginebra, Polígono 10, Residencial Pinares de Suiza, #20, Santa Tecla, La Libertad, El Salvador",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
732,33592,Organización internacional Vida Independiente para Personas con Discapacidad A.C.,OIV000821QJ5,"Balboas #85 Col. Simón Bolívar Delegación Venustiano Carranza. México, D.F. C.P. 15410",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
733,33254,Red por el derecho a Decidir,0,"San Nicolás Lempa, clínica de atención a la Mujer Isis Dagmar  ",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
734,32383,ConTextos,27-3326532,"641 W. Lake St., Suite 200  Chicago, IL 60661",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
735,33716,Colectivo LEMOW,173326099091,"5ta avenida 11-20 zona 1 Quetzaltenango, Guatemala",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
736,32993,Asociacion Guatemala Shriners Club,8522089-2,10a calle 0-51 Zona 10,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
737,33713,"One Common Heart, Inc.",47-5559038,"10 Orchard Drive, Acton, MA 01720",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
738,30699,Fundación Junior Achievement Honduras,8019003242783,"Tegucigalpa, Francisco Morazán, Col Tepeyac, Calle Yoro, Edificio del COHEP",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
739,33392,"Centro de los Derechos del Migrante, Inc.",202588279,"519 N. Charles Street, Suite 260",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
740,33162,Oasis Legal Services,86-0696739,"1330 Broadway #428, Oakland, CA 94612",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
741,33135,Teatro Visión,77-0266551,"PO Box 28367, San Jose, CA 95159",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
742,33952,ASOCIACION AMIGOS DE LA TIERRA-AFTA,254991-1-17662,Urbanizacion Miraflores calle principal casa 132,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
743,33766,Colorado Organization for Latina Opportunity and Reproductive Rights,84-1569021,"PO Box 40991 Denver, CO 80204",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
744,32539,"Centro de Servicios Legales para la Mujer, (CENSEL)",401-50001-9,"Calle Danae no. 58, gascue, Santo Domingo, Distrito Nacional, Republica Dominicana",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
745,33808,Somos Un Pueblo Unido,Somos Un Pueblo Unido,"1804 Espinacitas St. Santa Fe, NM 87505",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
746,33600,"Somos en escrito Literary Foundation, Inc. ",EIN: 81-3162209,"272 Purdue Ave Kensington, CA 94708",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
747,33440,Latino Political Network,47-4005750,"4220 Holland Dr, Des Moines, IA 50310",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
748,33015,El Centro AMISTAD,47-0864016,"2222 14th Street Boulder, CO 80302",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
749,34167,Colectiva Actoras de Cambio,6656425-5,"5 calle 0-56 zona 1, ciudad de Guatemala, Guatemala",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
750,33388,Organization for Youth Empowerment,20-3195935,"3351 18th St. NW, Washington, DC, 20010",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
751,34253,Teachers Unite,11-3826739,"601 W. 26th St., Room 325-55",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
752,34332,New Mexico Immigrant Law Center,27-3303237,"PO Box 7040, Albuquerque, NM 87194",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
753,33859,Las Hormigas Comunidad en Desarrollo A.C.,HCD 020516 PS8,Calle Siluro # 616 Colonia Puerto de Anapra. CP 32107 Ciudad Juárez Chih.,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
754,34131,Centro de Desarrollo Etnico,20458729477,"Av. Bolivia 569, Breña. Lima",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
755,32454,Comunidad A.C.,CCX960816FJ0,"HUMBOLDT, CENTRO",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
756,32977,"Calpulli Mexican Dance Company, Inc.",20-0642440,"2512 77th St, East Elmhurst, NY 11370",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
757,33735,Asciacion Maya Chajulense  AMACHAJUL,SAT   #98648209,"Behind the Caholic Church at the Main town square, Chajul, Quiche, Guatemala",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
758,34070,CODR- Casa de Orientacion y Desarrollo Real Inc.,27-1317128,"P.O. Box 8215 Silver Spring, Maryland 20907",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
759,27030,ONG PA YACHAY,20601033501,"Condesuyos street ,118, Arequipa, Peru",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
760,33529,Hispanic Foundation of Silicon Valley,77-0481921,"1922 The Alameda  Suite 217  San Jose, CA 95126",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
761,34449,Asociación Juvenil Cantón Los Amates,0511-030216-101-0,"Calle a Comasagua Km. 10.5 Cantón Los Amates, Santa Tecla, La Libertad , El Salvador",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
762,34233,Fundación Semillitas de Dios,NIT. 900870679-7,Calle 20 Nro. 10-27,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
763,34328,Asociación Juvenil Canton Los Amates ,0511-030216-101-0,"Carretera a Comasagua km.10.5 Canton Los Amates, Santa Tecla, La Libertad, El Salvador ",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
764,32770,Centro Mujeres,RFC CMU 940927- KQ0,"Márquez de León 480 - B Colonia Centro La Paz, BCSur   CP23000",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
765,33839,Accion Latina,94-3039956,"2958 24th Street, San Francisco CA.",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
766,34549,Institute of Legal Training and Instruction,811224590,"201 3rd St. NW, Albuquerque, NM 87102",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
767,33705,"Clean Energy Relief, Inc.",27-6601178,"P.O. Box 480752, Delray Beach, FL 33448",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
768,32825,Santa Cruz Community Ventures,770247648,"PO BOX 7808, Santa Cruz, CA 95061",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
769,34443,Asociación Civil Edulibre,6061846-9,13 calle C 27-73 ZONA 7 Kaminal Juyú II,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
770,34349,NULL,,NULL,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
771,34581,Casa De Milagros DBA Ninos Del Sol,26-4475567,"c/o Joshua Sandstrom, 1467 Siskiyou Blvd #1134, Ashland, OR  97520",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
772,33566,Grupo de Acción por los Derechos Humanos y la Justicia Social,GAD1200719CL1,Mitla 3920,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
773,33014,Puentes New Orleans,20-8846196,"4205 Canal St., New Orleans, Louisiana 70119",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
774,33138,Cabrillo Economic Development Corporation,95-3681521,"702 County Square Drive, Ventura, CA 93003",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
775,33278,Aldeas Infantiles SOS Dominican Republic,401052202,"Avenida Buenaventura Freites, Esquina Hermann Gmeiner No. 16, Los Jardines del Norte. Santo Domingo, Distrito Nacional",2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
776,33568,Latinas On the Verge of Excellence - L.O.V.E. Mentoring Program ,463732667,54W 40th street,2019-06-12 23:15:28,2019-06-12 23:15:28,,,,,,,
